"","subnum","offered_points","offered_difficulty","nswitch","accuracy","response","MentalDemand","PhysicalDemand","TemporalDemand","Performance","Effort","Frustration"
"15625",1844424,"6","0.4",3,1,1,9,14,17,18,14,7
"15626",1844424,"12","0.2",2,1,1,11,13,14,17,12,1
"15627",1844424,"9","0.8",8,1,1,17,14,21,18,15,12
"15628",1844424,"9","0.8",7,0.888888888888889,1,17,14,21,18,15,12
"15629",1844424,"12","0.4",4,0.888888888888889,1,9,14,17,18,14,7
"15630",1844424,"6","0.2",1,0.888888888888889,1,11,13,14,17,12,1
"15631",1844424,"12","0.2",1,0.777777777777778,0,11,13,14,17,12,1
"15632",1844424,"6","0.2",1,1,1,11,13,14,17,12,1
"15633",1844424,"12","0.4",3,0.888888888888889,1,9,14,17,18,14,7
"15634",1844424,"9","0.2",2,1,1,11,13,14,17,12,1
"15635",1844424,"6","0.2",2,1,1,11,13,14,17,12,1
"15636",1844424,"12","0.4",3,0,0,9,14,17,18,14,7
"15637",1844424,"12","0.2",1,0.888888888888889,1,11,13,14,17,12,1
"15638",1844424,"9","0.6",6,1,1,15,15,19,15,14,6
"15639",1844424,"6","0.6",5,0.888888888888889,1,15,15,19,15,14,6
"15640",1844424,"9","0.2",1,0.888888888888889,1,11,13,14,17,12,1
"15641",1844424,"9","0.8",8,0.888888888888889,1,17,14,21,18,15,12
"15642",1844424,"6","0.2",2,1,1,11,13,14,17,12,1
"15643",1844424,"6","0.8",8,1,1,17,14,21,18,15,12
"15644",1844424,"12","0.6",5,0.888888888888889,1,15,15,19,15,14,6
"15645",1844424,"9","0.6",5,0.888888888888889,1,15,15,19,15,14,6
"15646",1844424,"3","0.2",1,0.888888888888889,1,11,13,14,17,12,1
"15647",1844424,"6","0.6",5,1,1,15,15,19,15,14,6
"15648",1844424,"9","0.2",1,1,1,11,13,14,17,12,1
"15649",1844424,"6","0.4",3,1,1,9,14,17,18,14,7
"15650",1844424,"6","0.6",6,1,1,15,15,19,15,14,6
"15651",1844424,"12","0.6",5,1,1,15,15,19,15,14,6
"15652",1844424,"9","0.6",6,0.888888888888889,1,15,15,19,15,14,6
"15653",1844424,"12","0.8",7,1,1,17,14,21,18,15,12
"15654",1844424,"9","0.8",8,1,1,17,14,21,18,15,12
"15655",1844424,"12","0.4",4,0.888888888888889,1,9,14,17,18,14,7
"15656",1844424,"9","0.4",4,0.888888888888889,1,9,14,17,18,14,7
"15657",1844424,"12","0.6",6,0.888888888888889,1,15,15,19,15,14,6
"15658",1844424,"3","0.2",2,0.888888888888889,1,11,13,14,17,12,1
"15659",1844424,"9","0.2",1,1,1,11,13,14,17,12,1
"15660",1844424,"3","0.4",3,0.666666666666666,0,9,14,17,18,14,7
"15661",1844424,"12","0.6",5,1,1,15,15,19,15,14,6
"15662",1844431,"9","0.2",1,1,1,4,1,5,21,5,2
"15663",1844431,"6","0.8",8,1,1,12,1,15,18,10,3
"15664",1844431,"6","0.4",4,1,1,5,1,6,20,5,2
"15665",1844431,"12","0.8",8,1,1,12,1,15,18,10,3
"15666",1844431,"9","0.4",4,1,1,5,1,6,20,5,2
"15667",1844431,"3","0.8",8,1,1,12,1,15,18,10,3
"15668",1844431,"3","0.6",6,1,1,10,1,9,20,7,3
"15669",1844431,"9","0.8",7,1,1,12,1,15,18,10,3
"15670",1844431,"9","0.6",6,1,1,10,1,9,20,7,3
"15671",1844431,"12","0.4",4,1,1,5,1,6,20,5,2
"15672",1844431,"3","0.8",8,1,1,12,1,15,18,10,3
"15673",1844431,"12","0.6",5,1,1,10,1,9,20,7,3
"15674",1844431,"9","0.6",6,1,1,10,1,9,20,7,3
"15675",1844431,"12","0.6",6,1,1,10,1,9,20,7,3
"15676",1844431,"6","0.8",8,1,1,12,1,15,18,10,3
"15677",1844431,"12","0.2",1,1,1,4,1,5,21,5,2
"15678",1844431,"6","0.8",8,1,1,12,1,15,18,10,3
"15679",1844431,"9","0.4",4,1,1,5,1,6,20,5,2
"15680",1844431,"12","0.8",8,0.777777777777778,0,12,1,15,18,10,3
"15681",1844431,"6","0.2",2,1,1,4,1,5,21,5,2
"15682",1844431,"6","0.4",3,0.777777777777778,0,5,1,6,20,5,2
"15683",1844431,"9","0.6",5,1,1,10,1,9,20,7,3
"15684",1844431,"6","0.2",2,1,1,4,1,5,21,5,2
"15685",1844431,"9","0.2",2,1,1,4,1,5,21,5,2
"15686",1844431,"12","0.6",5,1,1,10,1,9,20,7,3
"15687",1844431,"12","0.4",4,1,1,5,1,6,20,5,2
"15688",1844431,"9","0.6",6,1,1,10,1,9,20,7,3
"15689",1844431,"9","0.6",6,1,1,10,1,9,20,7,3
"15690",1844431,"9","0.8",7,1,1,12,1,15,18,10,3
"15691",1844431,"3","0.2",1,1,1,4,1,5,21,5,2
"15692",1844431,"9","0.8",7,1,1,12,1,15,18,10,3
"15693",1844431,"12","0.2",2,1,1,4,1,5,21,5,2
"15694",1844431,"6","0.2",1,1,1,4,1,5,21,5,2
"15695",1844431,"6","0.6",6,1,1,10,1,9,20,7,3
"15696",1844431,"12","0.8",8,1,1,12,1,15,18,10,3
"15697",1844431,"3","0.4",3,1,1,5,1,6,20,5,2
"15698",1844431,"6","0.2",1,1,1,4,1,5,21,5,2
"15699",1844431,"6","0.6",6,1,1,10,1,9,20,7,3
"15700",1844431,"12","0.2",2,1,1,4,1,5,21,5,2
"15701",1844431,"12","0.4",3,1,1,5,1,6,20,5,2
"15702",1844431,"9","0.2",2,1,1,4,1,5,21,5,2
"15703",1844431,"6","0.6",5,1,1,10,1,9,20,7,3
"15704",1844431,"9","0.4",4,0.888888888888889,1,5,1,6,20,5,2
"15705",1844431,"3","0.8",7,1,1,12,1,15,18,10,3
"15706",1844431,"6","0.2",1,1,1,4,1,5,21,5,2
"15707",1844431,"9","0.4",4,1,1,5,1,6,20,5,2
"15708",1844431,"12","0.6",6,1,1,10,1,9,20,7,3
"15709",1844431,"12","0.8",7,1,1,12,1,15,18,10,3
"15710",1844431,"3","0.4",4,1,1,5,1,6,20,5,2
"15711",1844431,"12","0.2",1,0.888888888888889,1,4,1,5,21,5,2
"15712",1844431,"9","0.8",7,1,1,12,1,15,18,10,3
"15713",1844431,"12","0.4",4,1,1,5,1,6,20,5,2
"15714",1844431,"6","0.4",3,0.888888888888889,1,5,1,6,20,5,2
"15715",1844431,"6","0.4",4,1,1,5,1,6,20,5,2
"15716",1844431,"9","0.2",1,1,1,4,1,5,21,5,2
"15717",1844431,"12","0.6",5,1,1,10,1,9,20,7,3
"15718",1844431,"6","0.8",7,1,1,12,1,15,18,10,3
"15719",1844431,"9","0.2",2,0.888888888888889,1,4,1,5,21,5,2
"15720",1844431,"6","0.6",5,1,1,10,1,9,20,7,3
"15721",1844431,"12","0.4",3,1,1,5,1,6,20,5,2
"15722",1844431,"6","0.8",8,0.888888888888889,1,12,1,15,18,10,3
"15723",1844431,"9","0.8",7,1,1,12,1,15,18,10,3
"15724",1844431,"12","0.8",8,1,1,12,1,15,18,10,3
"15725",1844431,"6","0.6",6,1,1,10,1,9,20,7,3
"15726",1844431,"9","0.4",4,0.888888888888889,1,5,1,6,20,5,2
"15727",1844431,"6","0.4",4,1,1,5,1,6,20,5,2
"15728",1844431,"12","0.2",2,1,1,4,1,5,21,5,2
"15729",1844363,"3","0.6",6,0,0,14,14,15,17,15,14
"15730",1844363,"9","0.8",8,1,1,20,20,19,12,16,16
"15731",1844363,"6","0.4",3,1,1,6,6,6,17,5,6
"15732",1844363,"6","0.2",1,1,1,2,2,3,20,16,17
"15733",1844363,"12","0.2",1,1,1,2,2,3,20,16,17
"15734",1844363,"9","0.4",3,1,1,6,6,6,17,5,6
"15735",1844363,"9","0.6",6,1,1,14,14,15,17,15,14
"15736",1844363,"12","0.4",4,0.888888888888889,1,6,6,6,17,5,6
"15737",1844363,"9","0.8",7,1,1,20,20,19,12,16,16
"15738",1844363,"12","0.4",3,1,1,6,6,6,17,5,6
"15739",1844363,"9","0.2",1,0.888888888888889,1,2,2,3,20,16,17
"15740",1844363,"6","0.8",7,1,1,20,20,19,12,16,16
"15741",1844363,"9","0.4",4,1,1,6,6,6,17,5,6
"15742",1844363,"12","0.6",5,1,1,14,14,15,17,15,14
"15743",1844363,"12","0.2",1,1,1,2,2,3,20,16,17
"15744",1844363,"9","0.2",1,1,1,2,2,3,20,16,17
"15745",1844363,"12","0.6",5,1,1,14,14,15,17,15,14
"15746",1844363,"12","0.4",3,1,1,6,6,6,17,5,6
"15747",1844363,"9","0.2",1,1,1,2,2,3,20,16,17
"15748",1844363,"12","0.6",5,1,1,14,14,15,17,15,14
"15749",1844363,"9","0.4",4,1,1,6,6,6,17,5,6
"15750",1844363,"6","0.8",8,0,0,20,20,19,12,16,16
"15751",1844363,"9","0.2",1,1,1,2,2,3,20,16,17
"15752",1844363,"6","0.6",5,1,1,14,14,15,17,15,14
"15753",1844363,"6","0.8",8,1,1,20,20,19,12,16,16
"15754",1844363,"12","0.8",8,1,1,20,20,19,12,16,16
"15755",1844363,"9","0.6",6,1,1,14,14,15,17,15,14
"15756",1844363,"9","0.6",5,1,1,14,14,15,17,15,14
"15757",1844363,"12","0.8",7,1,1,20,20,19,12,16,16
"15758",1844363,"12","0.2",2,1,1,2,2,3,20,16,17
"15759",1844363,"3","0.4",4,1,1,6,6,6,17,5,6
"15760",1844363,"6","0.8",7,1,1,20,20,19,12,16,16
"15761",1844363,"6","0.6",5,0,0,14,14,15,17,15,14
"15762",1844363,"12","0.6",5,1,1,14,14,15,17,15,14
"15763",1844363,"6","0.4",4,1,1,6,6,6,17,5,6
"15764",1844363,"6","0.4",4,1,1,6,6,6,17,5,6
"15765",1844363,"9","0.2",2,1,1,2,2,3,20,16,17
"15766",1844363,"9","0.8",8,1,1,20,20,19,12,16,16
"15767",1844363,"12","0.2",2,1,1,2,2,3,20,16,17
"15768",1844363,"9","0.6",5,1,1,14,14,15,17,15,14
"15769",1844363,"12","0.8",7,1,1,20,20,19,12,16,16
"15770",1844363,"12","0.6",5,1,1,14,14,15,17,15,14
"15771",1844363,"12","0.4",3,1,1,6,6,6,17,5,6
"15772",1844363,"12","0.8",8,1,1,20,20,19,12,16,16
"15773",1844363,"3","0.8",8,1,1,20,20,19,12,16,16
"15774",1844363,"9","0.4",3,1,1,6,6,6,17,5,6
"15775",1844363,"9","0.8",7,1,1,20,20,19,12,16,16
"15776",1844363,"9","0.6",6,1,1,14,14,15,17,15,14
"15777",1844363,"12","0.8",8,1,1,20,20,19,12,16,16
"15778",1844363,"12","0.4",3,1,1,6,6,6,17,5,6
"15779",1844363,"12","0.2",2,1,1,2,2,3,20,16,17
"15780",1844363,"9","0.4",4,1,1,6,6,6,17,5,6
"15781",1844363,"9","0.8",7,0,0,20,20,19,12,16,16
"15782",1844417,"12","0.6",6,1,1,1,1,1,21,1,3
"15783",1844417,"6","0.2",2,1,1,1,1,1,21,1,1
"15784",1844417,"9","0.4",3,1,1,1,1,1,21,1,2
"15785",1844417,"3","0.4",4,1,1,1,1,1,21,1,2
"15786",1844417,"12","0.4",4,1,1,1,1,1,21,1,2
"15787",1844417,"9","0.6",5,1,1,1,1,1,21,1,3
"15788",1844417,"3","0.2",2,1,1,1,1,1,21,1,1
"15789",1844417,"9","0.8",7,1,1,1,1,1,21,1,4
"15790",1844417,"9","0.6",6,1,1,1,1,1,21,1,3
"15791",1844417,"12","0.4",4,1,1,1,1,1,21,1,2
"15792",1844417,"9","0.6",6,0.888888888888889,1,1,1,1,21,1,3
"15793",1844417,"3","0.4",3,0.888888888888889,1,1,1,1,21,1,2
"15794",1844417,"3","0.8",7,1,1,1,1,1,21,1,4
"15795",1844417,"6","0.2",2,1,1,1,1,1,21,1,1
"15796",1844417,"12","0.8",8,1,1,1,1,1,21,1,4
"15797",1844417,"6","0.4",4,1,1,1,1,1,21,1,2
"15798",1844417,"3","0.2",2,1,1,1,1,1,21,1,1
"15799",1844417,"9","0.2",1,1,1,1,1,1,21,1,1
"15800",1844417,"12","0.4",3,1,1,1,1,1,21,1,2
"15801",1844417,"12","0.8",7,0.888888888888889,1,1,1,1,21,1,4
"15802",1844417,"3","0.8",7,1,1,1,1,1,21,1,4
"15803",1844417,"9","0.4",4,1,1,1,1,1,21,1,2
"15804",1844417,"9","0.2",1,1,1,1,1,1,21,1,1
"15805",1844417,"3","0.4",4,0.888888888888889,1,1,1,1,21,1,2
"15806",1844417,"6","0.8",8,1,1,1,1,1,21,1,4
"15807",1844417,"3","0.2",1,1,1,1,1,1,21,1,1
"15808",1844417,"9","0.4",4,1,1,1,1,1,21,1,2
"15809",1844417,"9","0.2",2,0.888888888888889,1,1,1,1,21,1,1
"15810",1844417,"6","0.4",4,1,1,1,1,1,21,1,2
"15811",1844417,"12","0.2",1,0.888888888888889,1,1,1,1,21,1,1
"15812",1844417,"3","0.6",5,0.888888888888889,1,1,1,1,21,1,3
"15813",1844417,"6","0.6",5,0.888888888888889,1,1,1,1,21,1,3
"15814",1844417,"9","0.4",3,1,1,1,1,1,21,1,2
"15815",1844417,"12","0.2",2,1,1,1,1,1,21,1,1
"15816",1844417,"12","0.8",8,0.888888888888889,1,1,1,1,21,1,4
"15817",1844417,"6","0.6",6,1,1,1,1,1,21,1,3
"15818",1844417,"3","0.8",8,1,1,1,1,1,21,1,4
"15819",1844417,"9","0.8",7,0.888888888888889,1,1,1,1,21,1,4
"15820",1844417,"12","0.2",2,1,1,1,1,1,21,1,1
"15821",1844417,"6","0.8",7,1,1,1,1,1,21,1,4
"15822",1844417,"3","0.6",6,1,1,1,1,1,21,1,3
"15823",1844417,"3","0.2",1,1,1,1,1,1,21,1,1
"15824",1844417,"9","0.8",8,0.888888888888889,1,1,1,1,21,1,4
"15825",1844417,"3","0.8",8,1,1,1,1,1,21,1,4
"15826",1844417,"6","0.2",1,0.888888888888889,1,1,1,1,21,1,1
"15827",1844417,"12","0.4",4,1,1,1,1,1,21,1,2
"15828",1844417,"6","0.8",8,1,1,1,1,1,21,1,4
"15829",1844417,"6","0.2",2,1,1,1,1,1,21,1,1
"15830",1844417,"3","0.6",5,1,1,1,1,1,21,1,3
"15831",1844417,"3","0.6",6,1,1,1,1,1,21,1,3
"15832",1844417,"9","0.2",1,1,1,1,1,1,21,1,1
"15833",1844417,"3","0.6",6,0.888888888888889,1,1,1,1,21,1,3
"15834",1844417,"6","0.6",5,1,1,1,1,1,21,1,3
"15835",1844417,"6","0.8",8,1,1,1,1,1,21,1,4
"15836",1844417,"12","0.4",4,0.888888888888889,1,1,1,1,21,1,2
"15837",1844417,"12","0.6",6,1,1,1,1,1,21,1,3
"15838",1844417,"3","0.4",4,0.888888888888889,1,1,1,1,21,1,2
"15839",1844417,"12","0.6",5,0.888888888888889,1,1,1,1,21,1,3
"15840",1844417,"12","0.6",6,1,1,1,1,1,21,1,3
"15841",1844417,"6","0.6",6,0.888888888888889,1,1,1,1,21,1,3
"15842",1844417,"3","0.8",7,1,1,1,1,1,21,1,4
"15843",1844417,"6","0.2",2,0.888888888888889,1,1,1,1,21,1,1
"15844",1844417,"9","0.4",3,1,1,1,1,1,21,1,2
"15845",1844417,"9","0.8",8,1,1,1,1,1,21,1,4
"15846",1844417,"9","0.6",5,1,1,1,1,1,21,1,3
"15847",1844417,"9","0.6",5,1,1,1,1,1,21,1,3
"15848",1844417,"6","0.6",6,0.888888888888889,1,1,1,1,21,1,3
"15849",1844417,"9","0.2",2,1,1,1,1,1,21,1,1
"15850",1844417,"12","0.8",8,0.888888888888889,1,1,1,1,21,1,4
"15851",1844417,"6","0.4",4,1,1,1,1,1,21,1,2
"15852",1844417,"6","0.4",3,0.888888888888889,1,1,1,1,21,1,2
"15853",1844417,"12","0.2",2,1,1,1,1,1,21,1,1
"15854",1844417,"3","0.4",4,1,1,1,1,1,21,1,2
"15855",1844417,"12","0.6",5,1,1,1,1,1,21,1,3
"15856",1844417,"3","0.2",1,0.888888888888889,1,1,1,1,21,1,1
"15857",1844417,"6","0.4",4,1,1,1,1,1,21,1,2
"15858",1844417,"12","0.8",8,1,1,1,1,1,21,1,4
"15859",1844417,"12","0.2",2,0.888888888888889,1,1,1,1,21,1,1
"15860",1844417,"6","0.8",8,0.888888888888889,1,1,1,1,21,1,4
"15861",1844417,"9","0.8",8,1,1,1,1,1,21,1,4
"15862",1844441,"12","0.8",7,1,1,1,3,5,21,4,4
"15863",1844441,"6","0.8",8,1,1,1,3,5,21,4,4
"15864",1844441,"12","0.8",8,1,1,1,3,5,21,4,4
"15865",1844441,"3","0.8",8,1,1,1,3,5,21,4,4
"15866",1844441,"12","0.4",3,0.888888888888889,1,1,1,5,21,7,5
"15867",1844441,"3","0.6",5,1,1,1,3,4,21,3,4
"15868",1844441,"6","0.8",8,1,1,1,3,5,21,4,4
"15869",1844441,"3","0.4",4,1,1,1,1,5,21,7,5
"15870",1844441,"3","0.2",1,0.888888888888889,1,1,1,11,21,7,6
"15871",1844441,"12","0.8",8,1,1,1,3,5,21,4,4
"15872",1844441,"6","0.2",1,1,1,1,1,11,21,7,6
"15873",1844441,"9","0.8",8,1,1,1,3,5,21,4,4
"15874",1844441,"3","0.6",5,0.888888888888889,1,1,3,4,21,3,4
"15875",1844441,"12","0.8",7,0.888888888888889,1,1,3,5,21,4,4
"15876",1844441,"3","0.2",2,0.888888888888889,1,1,1,11,21,7,6
"15877",1844441,"9","0.8",8,1,1,1,3,5,21,4,4
"15878",1844441,"3","0.2",2,1,1,1,1,11,21,7,6
"15879",1844441,"12","0.4",4,1,1,1,1,5,21,7,5
"15880",1844441,"12","0.6",5,1,1,1,3,4,21,3,4
"15881",1844441,"12","0.4",3,1,1,1,1,5,21,7,5
"15882",1844441,"6","0.2",2,1,1,1,1,11,21,7,6
"15883",1844441,"3","0.8",8,1,1,1,3,5,21,4,4
"15884",1844441,"9","0.2",1,0.888888888888889,1,1,1,11,21,7,6
"15885",1844441,"6","0.8",8,0.888888888888889,1,1,3,5,21,4,4
"15886",1844441,"9","0.4",3,1,1,1,1,5,21,7,5
"15887",1844441,"3","0.4",4,0.888888888888889,1,1,1,5,21,7,5
"15888",1844441,"12","0.6",5,1,1,1,3,4,21,3,4
"15889",1844441,"3","0.2",1,0.888888888888889,1,1,1,11,21,7,6
"15890",1844441,"6","0.4",3,0.888888888888889,1,1,1,5,21,7,5
"15891",1844441,"9","0.6",5,1,1,1,3,4,21,3,4
"15892",1844441,"6","0.2",1,1,1,1,1,11,21,7,6
"15893",1844441,"12","0.6",5,1,1,1,3,4,21,3,4
"15894",1844441,"12","0.2",2,0.888888888888889,1,1,1,11,21,7,6
"15895",1844441,"3","0.4",4,1,1,1,1,5,21,7,5
"15896",1844441,"9","0.6",6,1,1,1,3,4,21,3,4
"15897",1844441,"9","0.2",1,1,1,1,1,11,21,7,6
"15898",1844441,"6","0.8",8,1,1,1,3,5,21,4,4
"15899",1844441,"9","0.8",7,1,1,1,3,5,21,4,4
"15900",1844441,"12","0.4",4,1,1,1,1,5,21,7,5
"15901",1844441,"9","0.2",2,1,1,1,1,11,21,7,6
"15902",1844441,"12","0.6",5,0.888888888888889,1,1,3,4,21,3,4
"15903",1844441,"12","0.4",3,1,1,1,1,5,21,7,5
"15904",1844441,"9","0.4",3,1,1,1,1,5,21,7,5
"15905",1844441,"6","0.2",2,0.888888888888889,1,1,1,11,21,7,6
"15906",1844441,"9","0.8",8,0.888888888888889,1,1,3,5,21,4,4
"15907",1844441,"12","0.2",1,1,1,1,1,11,21,7,6
"15908",1844441,"6","0.6",5,1,1,1,3,4,21,3,4
"15909",1844441,"12","0.6",5,1,1,1,3,4,21,3,4
"15910",1844441,"9","0.2",1,1,1,1,1,11,21,7,6
"15911",1844441,"3","0.4",4,0.888888888888889,1,1,1,5,21,7,5
"15912",1844441,"9","0.6",5,1,1,1,3,4,21,3,4
"15913",1844441,"6","0.6",5,0.888888888888889,1,1,3,4,21,3,4
"15914",1844441,"3","0.6",6,1,1,1,3,4,21,3,4
"15915",1844441,"9","0.6",6,1,1,1,3,4,21,3,4
"15916",1844441,"6","0.6",6,0.777777777777778,0,1,3,4,21,3,4
"15917",1844441,"6","0.4",3,1,1,1,1,5,21,7,5
"15918",1844441,"9","0.2",2,1,1,1,1,11,21,7,6
"15919",1844441,"6","0.4",3,0.888888888888889,1,1,1,5,21,7,5
"15920",1844441,"6","0.4",4,1,1,1,1,5,21,7,5
"15921",1844441,"6","0.6",6,0,0,1,3,4,21,3,4
"15922",1844441,"12","0.2",2,0.888888888888889,1,1,1,11,21,7,6
"15923",1844441,"6","0.2",2,1,1,1,1,11,21,7,6
"15924",1844441,"6","0.4",4,1,1,1,1,5,21,7,5
"15925",1844441,"12","0.8",7,0.888888888888889,1,1,3,5,21,4,4
"15926",1844441,"12","0.2",2,1,1,1,1,11,21,7,6
"15927",1844441,"9","0.8",7,0.888888888888889,1,1,3,5,21,4,4
"15928",1844441,"9","0.6",5,1,1,1,3,4,21,3,4
"15929",1844441,"6","0.6",5,1,1,1,3,4,21,3,4
"15930",1844441,"9","0.4",4,1,1,1,1,5,21,7,5
"15931",1844441,"12","0.2",2,1,1,1,1,11,21,7,6
"15932",1844441,"9","0.4",4,1,1,1,1,5,21,7,5
"15933",1844441,"9","0.4",4,1,1,1,1,5,21,7,5
"15934",1844441,"6","0.8",8,1,1,1,3,5,21,4,4
"15935",1844310,"3","0.6",6,1,1,8,8,3,21,1,1
"15936",1844310,"9","0.4",3,0.888888888888889,1,6,5,2,21,2,1
"15937",1844310,"3","0.4",4,1,1,6,5,2,21,2,1
"15938",1844310,"9","0.4",3,1,1,6,5,2,21,2,1
"15939",1844310,"6","0.4",3,1,1,6,5,2,21,2,1
"15940",1844310,"6","0.4",3,1,1,6,5,2,21,2,1
"15941",1844310,"3","0.2",1,1,1,1,2,2,21,1,1
"15942",1844310,"9","0.4",4,1,1,6,5,2,21,2,1
"15943",1844310,"6","0.8",7,1,1,10,10,2,20,2,1
"15944",1844310,"6","0.8",7,1,1,10,10,2,20,2,1
"15945",1844310,"9","0.6",6,1,1,8,8,3,21,1,1
"15946",1844310,"3","0.6",6,1,1,8,8,3,21,1,1
"15947",1844310,"3","0.8",7,1,1,10,10,2,20,2,1
"15948",1844310,"9","0.8",7,1,1,10,10,2,20,2,1
"15949",1844310,"9","0.8",8,1,1,10,10,2,20,2,1
"15950",1844310,"12","0.2",1,1,1,1,2,2,21,1,1
"15951",1844310,"9","0.6",5,1,1,8,8,3,21,1,1
"15952",1844310,"12","0.2",1,0.888888888888889,1,1,2,2,21,1,1
"15953",1844310,"6","0.2",2,1,1,1,2,2,21,1,1
"15954",1844310,"6","0.8",8,0.888888888888889,1,10,10,2,20,2,1
"15955",1844310,"9","0.6",5,1,1,8,8,3,21,1,1
"15956",1844310,"6","0.8",8,1,1,10,10,2,20,2,1
"15957",1844310,"12","0.8",8,1,1,10,10,2,20,2,1
"15958",1844310,"6","0.4",4,1,1,6,5,2,21,2,1
"15959",1844310,"6","0.6",5,1,1,8,8,3,21,1,1
"15960",1844310,"6","0.6",6,0,0,8,8,3,21,1,1
"15961",1844310,"3","0.2",2,1,1,1,2,2,21,1,1
"15962",1844310,"3","0.6",5,0.888888888888889,1,8,8,3,21,1,1
"15963",1844310,"12","0.2",1,1,1,1,2,2,21,1,1
"15964",1844310,"12","0.6",5,0.888888888888889,1,8,8,3,21,1,1
"15965",1844310,"6","0.2",1,1,1,1,2,2,21,1,1
"15966",1844310,"6","0.6",5,1,1,8,8,3,21,1,1
"15967",1844310,"12","0.4",4,1,1,6,5,2,21,2,1
"15968",1844310,"12","0.4",4,1,1,6,5,2,21,2,1
"15969",1844310,"6","0.2",2,1,1,1,2,2,21,1,1
"15970",1844310,"12","0.2",1,1,1,1,2,2,21,1,1
"15971",1844310,"9","0.8",8,1,1,10,10,2,20,2,1
"15972",1844310,"3","0.2",2,0.888888888888889,1,1,2,2,21,1,1
"15973",1844310,"6","0.4",4,1,1,6,5,2,21,2,1
"15974",1844310,"3","0.8",8,1,1,10,10,2,20,2,1
"15975",1844310,"12","0.4",3,0.888888888888889,1,6,5,2,21,2,1
"15976",1844310,"9","0.2",1,1,1,1,2,2,21,1,1
"15977",1844310,"12","0.2",1,1,1,1,2,2,21,1,1
"15978",1844310,"9","0.6",5,1,1,8,8,3,21,1,1
"15979",1844310,"6","0.4",3,1,1,6,5,2,21,2,1
"15980",1844310,"3","0.4",4,1,1,6,5,2,21,2,1
"15981",1844310,"3","0.8",8,1,1,10,10,2,20,2,1
"15982",1844310,"12","0.8",8,1,1,10,10,2,20,2,1
"15983",1844310,"9","0.2",1,0.888888888888889,1,1,2,2,21,1,1
"15984",1844310,"6","0.6",5,1,1,8,8,3,21,1,1
"15985",1844310,"9","0.2",1,1,1,1,2,2,21,1,1
"15986",1844310,"3","0.4",4,0.888888888888889,1,6,5,2,21,2,1
"15987",1844310,"6","0.8",8,0.777777777777778,0,10,10,2,20,2,1
"15988",1844310,"3","0.8",7,0.888888888888889,1,10,10,2,20,2,1
"15989",1844310,"3","0.2",1,1,1,1,2,2,21,1,1
"15990",1844310,"9","0.6",6,1,1,8,8,3,21,1,1
"15991",1844310,"3","0.6",6,1,1,8,8,3,21,1,1
"15992",1844310,"6","0.2",1,1,1,1,2,2,21,1,1
"15993",1844310,"9","0.8",8,1,1,10,10,2,20,2,1
"15994",1844310,"12","0.8",8,1,1,10,10,2,20,2,1
"15995",1844310,"3","0.4",4,0.888888888888889,1,6,5,2,21,2,1
"15996",1844310,"12","0.4",4,0.888888888888889,1,6,5,2,21,2,1
"15997",1844310,"12","0.6",6,1,1,8,8,3,21,1,1
"15998",1844310,"12","0.6",5,1,1,8,8,3,21,1,1
"15999",1844310,"12","0.8",8,1,1,10,10,2,20,2,1
"16000",1844310,"9","0.4",4,1,1,6,5,2,21,2,1
"16001",1844310,"12","0.4",3,1,1,6,5,2,21,2,1
"16002",1844310,"3","0.2",2,1,1,1,2,2,21,1,1
"16003",1844310,"6","0.2",1,1,1,1,2,2,21,1,1
"16004",1844310,"12","0.6",6,0.888888888888889,1,8,8,3,21,1,1
"16005",1844310,"6","0.6",6,1,1,8,8,3,21,1,1
"16006",1844310,"9","0.2",1,1,1,1,2,2,21,1,1
"16007",1844310,"9","0.2",1,1,1,1,2,2,21,1,1
"16008",1844310,"9","0.8",8,1,1,10,10,2,20,2,1
"16009",1844310,"3","0.4",3,0.888888888888889,1,6,5,2,21,2,1
"16010",1844310,"12","0.6",6,0.888888888888889,1,8,8,3,21,1,1
"16011",1844310,"9","0.4",3,0.777777777777778,0,6,5,2,21,2,1
"16012",1844310,"12","0.8",8,1,1,10,10,2,20,2,1
"16013",1844451,"9","0.2",2,1,1,16,7,17,19,6,5
"16014",1844451,"9","0.8",7,0.666666666666666,0,17,19,19,14,15,16
"16015",1844451,"6","0.2",2,1,1,16,7,17,19,6,5
"16016",1844451,"6","0.2",1,1,1,16,7,17,19,6,5
"16017",1844451,"12","0.6",6,1,1,12,15,17,13,15,14
"16018",1844451,"9","0.2",1,1,1,16,7,17,19,6,5
"16019",1844451,"9","0.4",4,1,1,7,10,10,15,17,10
"16020",1844451,"3","0.4",3,1,1,7,10,10,15,17,10
"16021",1844451,"3","0.2",1,1,1,16,7,17,19,6,5
"16022",1844451,"9","0.8",7,0.777777777777778,0,17,19,19,14,15,16
"16023",1844451,"9","0.4",3,1,1,7,10,10,15,17,10
"16024",1844451,"6","0.6",5,1,1,12,15,17,13,15,14
"16025",1844451,"9","0.2",1,1,1,16,7,17,19,6,5
"16026",1844451,"3","0.8",7,1,1,17,19,19,14,15,16
"16027",1844451,"6","0.8",7,0,0,17,19,19,14,15,16
"16028",1844451,"3","0.2",1,1,1,16,7,17,19,6,5
"16029",1844451,"12","0.4",4,1,1,7,10,10,15,17,10
